restaurant_id;name;address;street1;street2;city;state;country;postal_code;latitude;longitude;phone;email;website;tripadvisor_location_id;tripadvisor_url;tripadvisor_rating;tripadvisor_rating_image_url;tripadvisor_review_count;tripadvisor_ranking_string;tripadvisor_price_level;tripadvisor_cuisine;ta_photo_1_url;ta_photo_1_caption;ta_photo_2_url;ta_photo_2_caption;ta_photo_3_url;ta_photo_3_caption;ta_photo_4_url;ta_photo_4_caption;ta_photo_5_url;ta_photo_5_caption;ta_review_1_text;ta_review_1_rating;ta_review_1_date;ta_review_1_title;ta_review_1_author;ta_review_2_text;ta_review_2_rating;ta_review_2_date;ta_review_2_title;ta_review_2_author;ta_review_3_text;ta_review_3_rating;ta_review_3_date;ta_review_3_title;ta_review_3_author;ta_review_4_text;ta_review_4_rating;ta_review_4_date;ta_review_4_title;ta_review_4_author;ta_review_5_text;ta_review_5_rating;ta_review_5_date;ta_review_5_title;ta_review_5_author;data_collected_at;api_calls_used
1487;Kanguru Food;;"Firuze Çicegi Sok Bizimevler 6 T2 Blok Dukkan No;1";;Ýstanbul;;Türkiye;;41,07412;28,70964;+90 532 305 50 50;;http://www.kangurufood.com/;27595111;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d27595111-Reviews-Kanguru_Food-Istanbul.html?m=66827;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-07T21:25:03.932148;3
1488;Köftexpress;;Büyükþehir Mah. Cumhuriyet Cad. Atatürk Bulv. Ekinoks Alýþveriþ Merkezi No:1 K:Zemin D:ZM/16-B Beylikdüzü;;Ýstanbul;;Türkiye;;41,07414;28,7502;8731073;;;3404498;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d3404498-Reviews-Koftexpress-Istanbul.html?m=66827;;;0;;;turkish;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-07T21:25:07.649830;3
1489;Baca Döner;;Adnan Kahveci Mahallesi, Erenler Caddesi No: 11/E;Beylikdüzü;Ýstanbul;;Türkiye;;41,003395;28,632357;+90 212 855 54 57;info@bacadoner.com.tr;http://bacadoner.com.tr/;10289456;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d10289456-Reviews-Baca_Doner-Istanbul.html?m=66827;3,8;https://www.tripadvisor.com.tr/img/cdsi/img2/ratings/traveler/4.0-66827-5.svg;13;Ýstanbul bölgesindeki 14.880 Yemek Mekanlarý arasýndan 4.106. sýrada;;turkish;https://media-cdn.tripadvisor.com/media/photo-s/10/cd/f0/ab/photo0jpg.jpg;;https://media-cdn.tripadvisor.com/media/photo-p/17/a8/b7/ad/baca-doner.jpg;;https://media-cdn.tripadvisor.com/media/photo-s/17/4f/aa/11/baca-doner.jpg;;https://media-cdn.tripadvisor.com/media/photo-s/10/cd/f0/ac/photo1jpg.jpg;;;;Evimize çok yakýn olmasýna raðmen tesadüfen keþvettiðimiz bir yer oldu. mekan geniþ ve ferah.ikramlar yerinde.iskender sipariþ ettik.lezzeti ve sýcaklýgý gayet yerindeydi.garsonlar gayet yardýmcý.özellikle isminin Hasan olduðunu ögrendiðim garson arkadaþa ilgisinden dolayý teþekkür ediyorum.dönerin yüzde yüz et olmasý,kýyma olmamasý olmazsa olmazýmdýr.bu yüzden rahatlýkla tavsiye edebilirim.;5;2019-04-27T11:40:07Z;Nezih ve aile yeri.;25zafer_;Yoldan geçerken bir deneyelim dedik girdiðimize deðdi döneri lezzetliydi çalýþanlarda kibar güzel servisi vardý;4;2017-12-17T11:17:46Z;Lezzetli;787furkans;Arkadaþýmla bir öðlen yemeðinde gittiðimiz baca döner de yediðimiz döner harikaydý lezzet on numara ayraný mutlaka tadýn. Ve tabiki bol fýndýklý fýrýnda sütlaç yemeden çýkmayýn. ;5;2017-09-28T09:22:34Z;Keþfedilmemiþ Lezzet;Pamukseker36;Kuzu eti kokuyor doner hic begenmedik...garsonlar deseniz ayri bi alem begenmedik tavsiye etmiyoruz fiyat olarak cok pahalli degil ama uygun ;1;2017-08-12T05:38:09Z;Kuzu eti kokuyor;558p_nars;;;;;;2025-11-07T21:25:11.910039;3
1490;Evrenos Kebap;;Barýþ Mah. Zafer Cad. Bestekar Sokak. No:4/c Beylikdüzü;;Ýstanbul;;Türkiye;34520;41,00397;28,65665;+90 539 462 69 79;;https://www.facebook.com/evrenoskebap/?rf=371816736204294;19797903;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d19797903-Reviews-Evrenos_Kebap-Istanbul.html?m=66827;5;https://www.tripadvisor.com.tr/img/cdsi/img2/ratings/traveler/5.0-66827-5.svg;5;Ýstanbul bölgesindeki 14.879 Yemek Mekanlarý arasýndan 3.007. sýrada;;turkish;https://media-cdn.tripadvisor.com/media/photo-s/1c/03/ed/cc/evrenos-kebap.jpg;Evrenos Kebap;https://media-cdn.tripadvisor.com/media/photo-s/25/ee/b1/e7/caption.jpg;;https://media-cdn.tripadvisor.com/media/photo-s/25/ee/b1/e6/caption.jpg;;https://media-cdn.tripadvisor.com/media/photo-s/25/ee/b1/e5/caption.jpg;;https://media-cdn.tripadvisor.com/media/photo-s/25/ee/b1/e4/caption.jpg;;3 agustos 2024 tarýhýnde arkadaslarýmýzla geldik hersey ýcýn cok tesekkur ederiz harika býr yemektý hizmet mükemmel yemekler mukemmel kesýnlikle tavsiye edýyorum;5;2024-08-03T16:23:25Z;Mukemmel;ebrue532;Tek kelime ile olaðanüstü, kebap ve lahmacunda benzersiz derecede iyiler, yolunuz düþerse muhakkak uðrayýn;5;2023-09-05T07:24:23Z;Kilis Lezzetleri;doruky79;"harika bir kebapcý ????????Lahmacun ve Adana kebabý favorimdir ???? Kilisli iki kardeþin harika lezzetleri..
Taþ fýrýn mevcut ..";5;2021-07-22T09:55:24Z;Evrenos kebap;hayrialtayy;Beylikdüzünde kebap denilince ilk akla gelen yerlerdendir ????Sevgili metin ve hakim usta ise sürekli iþlerinin baþýnda ????Favorim adana kebabý ve lahmacunudur????;5;2020-09-16T09:46:39Z;EVRENOS KEBAP BEYLÝKDÜZÜ;hayrialtayy;;;;;;2025-11-07T21:25:15.686215;3
1491;C?osa;;Samsun Caddesi 14/6 C2 Blok, No 83;Barýþ Mahallesi;Ýstanbul;;Türkiye;34520;41,003723;28,654898;+90 212 422 77 07;;https://www.instagram.com/cosamutfak/;28119068;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d28119068-Reviews-C_osa-Istanbul.html?m=66827;5;https://www.tripadvisor.com.tr/img/cdsi/img2/ratings/traveler/5.0-66827-5.svg;1;Ýstanbul bölgesindeki 14.879 Yemek Mekanlarý arasýndan 4.996. sýrada;;healthy;https://media-cdn.tripadvisor.com/media/photo-s/2d/6d/cf/d1/cosa-beylikduzu.jpg;Çosa Beylikdüzü;https://media-cdn.tripadvisor.com/media/photo-s/2d/6d/cf/ce/cosa-beylikduzu.jpg;Çosa Beylikdüzü;https://media-cdn.tripadvisor.com/media/photo-s/2d/6d/cf/d2/cosa-beylikduzu.jpg;Çosa Beylikdüzü;https://media-cdn.tripadvisor.com/media/photo-s/2d/6d/cf/cd/cosa-beylikduzu.jpg;Çosa Beylikdüzü;https://media-cdn.tripadvisor.com/media/photo-s/2d/6d/cf/cc/cosa-beylikduzu.jpg;Çosa Beylikdüzü;Mükkemel bir yer çalýþanlarý çok ilgililerdi . Yemekleri ve içecekleri çok çok iyiydi . Sonrasýnda kahve ikram ettiler;5;2025-07-08T04:54:58Z;Çok ilgilelirdi;kemaly654;;;;;;;;;;;;;;;;;;;;;2025-11-07T21:25:19.617173;3
1492;Vatankafe;;Vatan Cadesi;;Ýstanbul;;Türkiye;;41,12855;28,60636;+90 212 532 45 46;;;4232564;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d4232564-Reviews-Vatankafe-Istanbul.html?m=66827;5;https://www.tripadvisor.com.tr/img/cdsi/img2/ratings/traveler/5.0-66827-5.svg;1;Ýstanbul bölgesindeki 14.879 Yemek Mekanlarý arasýndan 7.211. sýrada;;turkish;https://media-cdn.tripadvisor.com/media/photo-s/08/6f/d4/f1/vatankafe.jpg;Vatankafe;;;;;;;;;Temiz, hýzlý ve grup olarak çok güzel vakit geçirilebilir. Gelinmesini tavsiye ederim. Ýster kapalý mekanda ister açýk alanda hizmet görebilirsiniz.;5;2015-07-23T12:39:22Z;Çok güzel mekan;231nazifk;;;;;;;;;;;;;;;;;;;;;2025-11-07T21:25:26.164300;3
1493;Gurme Bahçeþehir;;Mersedes Bulvarý no 26/A bahceþehir Baþakþehir;;Ýstanbul;;Türkiye;34260;41,090687;28,647676;+90 555 189 04 49;muhasebe@gurmebahcesehir.com;;33964128;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d33964128-Reviews-Gurme_Bahcesehir-Istanbul.html?m=66827;;;0;;;turkish;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-07T21:25:30.794229;3
1494;Waha Market;;Baþakþehir Olimpiyat Stadý Yolu 1815;;Ýstanbul;;Türkiye;34480;41,07573;28,76107;+90 552 700 77 73;;;27594572;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d27594572-Reviews-Waha_Market-Istanbul.html?m=66827;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-07T21:25:37.768285;3
1495;Bakýrköy Balýk Evi;;Bakýrköy Osmaniye Mahallesi Cami Sokak No:60;;Ýstanbul;;Türkiye;;40,990707;28,882256;+90 535 343 84 31;;;27148262;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d27148262-Reviews-BakIrkoy_BalIk_Evi-Istanbul.html?m=66827;;;0;;;seafood, turkish;https://media-cdn.tripadvisor.com/media/photo-s/2b/4c/39/fe/caption.jpg;;https://media-cdn.tripadvisor.com/media/photo-s/2b/4c/39/fb/lakerda.jpg;Lakerda;https://media-cdn.tripadvisor.com/media/photo-s/2b/4c/3a/00/caption.jpg;;https://media-cdn.tripadvisor.com/media/photo-s/2b/4c/3a/05/somon.jpg;Somon;https://media-cdn.tripadvisor.com/media/photo-s/2b/4c/39/fa/istavrit.jpg;Ýstavrit ;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-07T21:26:50.321445;3
1496;Lumine Boutique Restaurant;;Osmaniye Mah. Fabrikalar Cad. No:37/B Bakýrköy;Kartaltepe;Ýstanbul;;Türkiye;;40,9908;28,88034;5439207;;;3382635;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d3382635-Reviews-Lumine_Boutique_Restaurant-Istanbul.html?m=66827;;;0;;;turkish;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-07T21:26:54.048546;3
1497;Osmanli Durum Evi;;Adalet Sokak, No:9;Osmaniye, Bakirkoy;Ýstanbul;;Türkiye;34200;40,992466;28,883934;+90 212 542 09 51;;http://www.osmanlidurum.com/;9584292;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d9584292-Reviews-Osmanli_Durum_Evi-Istanbul.html?m=66827;;;0;;$;turkish;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-07T21:27:00.895212;3
1498;Gurme Burger Kasap;;Osmaniye Mah., Çobançeþme Koþuyolu Bulvarý, No:3;Bakýrköy Marmara Forum AVM 3. Kat No:2038;Ýstanbul;;Türkiye;34146;40,99451;28,88643;+90 533 244 72 25;;http://www.gurmeburger.com/subeler.html;17610700;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d17610700-Reviews-Gurme_Burger_Kasap-Istanbul.html?m=66827;3;https://www.tripadvisor.com.tr/img/cdsi/img2/ratings/traveler/3.0-66827-5.svg;5;Ýstanbul bölgesindeki 14.879 Yemek Mekanlarý arasýndan 8.454. sýrada;;american, turkish;https://media-cdn.tripadvisor.com/media/photo-s/2f/86/df/ad/caption.jpg;;https://media-cdn.tripadvisor.com/media/photo-s/2f/86/df/b0/caption.jpg;;https://media-cdn.tripadvisor.com/media/photo-s/2f/86/df/af/caption.jpg;;https://media-cdn.tripadvisor.com/media/photo-s/2f/86/df/ae/caption.jpg;;https://media-cdn.tripadvisor.com/media/photo-s/2f/86/df/9f/caption.jpg;;Capacity Avm'deki yerine giderim genelde. En çok köfte menüsünü seviyorum. Oldukça lezzetli. Fiyatlar makul. Çalýþanlar ilgili... Yalnýz menüye biraz yeþillik eklense hiç fena olmaz..;5;2020-02-12T04:08:52Z;En sevdiðim köfte :);kralinkizi_42;Eþimin ýsrarý ile gittik, çocuðumun hamburgerinden saç kýl çýktý midem bulandý. Ekmekleri çok kuru. Bir daha tercih etmem maalesef.;2;2019-10-29T15:46:58Z;Çocuk menüsünden kýl çýktý!;g_l_aho679;AVM'lerde yeme&içme olayýnýn fabrikasyona döndüðü günümüzde kaliteli burger veya lezzetli et yemek istiyorsunuz kaliteyi uygun fiyata sunan Gurme Burger'i denemelisiniz, iþini iyi yapanlara destek olmak için bu yorumu yazmak istedim, teþekkürler Gurme Burger.;4;2019-06-14T14:58:11Z;Öðle yemeðinin burger adresi;remossi;;;;;;;;;;;2025-11-07T21:27:05.783537;3
1499;Dogu Karadeniz Pide Sarayi;;Hasdal Cad. No. 25;;Ýstanbul;;Türkiye;;41,09282;28,96849;295 9617;;;3360209;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d3360209-Reviews-Dogu_Karadeniz_Pide_Sarayi-Istanbul.html?m=66827;;;0;;;turkish;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-07T21:27:09.451458;3
1500;Turk Bahcesi;;10. Yýl Cd. No:4;Kazlýçeþme Mahallesi;Ýstanbul;;Türkiye;34070;40,992935;28,919886;+90 531 855 67 27;;http://www.fetihcafe.com;17479764;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d17479764-Reviews-Turk_Bahcesi-Istanbul.html?m=66827;;;0;;;cafe, european, turkish, diner, portuguese, northernitalian;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-07T21:27:13.469887;3
1501;Meþhur Rio 3 Tulumba & Dondurma;;Alibeyköy Merkez Mahallesi, Sevinç Caddesi No: 3/A;;Ýstanbul;;Türkiye;;41,08157;28,96682;+90 212 000 00 00;info@meshurrio3tulumba.com;;10720097;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d10720097-Reviews-Meshur_Rio_3_Tulumba_Dondurma-Istanbul.html?m=66827;4,3;https://www.tripadvisor.com.tr/img/cdsi/img2/ratings/traveler/4.5-66827-5.svg;3;Ýstanbul bölgesindeki 14.879 Yemek Mekanlarý arasýndan 7.016. sýrada;;;https://media-cdn.tripadvisor.com/media/photo-o/0c/88/a7/b8/tatmadan-istanbul-dan.jpg;Tatmadan Ýstanbul'dan gitmeyin derim..;https://media-cdn.tripadvisor.com/media/photo-o/0c/88/a7/bf/meshur-tulumba-yenmez.jpg;Meþhur TULUMBA.. Yenmez miiii?;https://media-cdn.tripadvisor.com/media/photo-p/0d/95/11/24/tulumba-derya-si.jpg;Tulumba Derya'sý...;https://media-cdn.tripadvisor.com/media/photo-p/0d/95/11/23/tulumba-derya-si.jpg;Tulumba Derya'sý...;;;Tulumba her yerde yenmez,ancak Meþhur Rio 3'de deneyip tatmak lazým.Bir baþka lezzet var burada.Þimdiye kadar biz tulumba diye neler yemiþiz neler...Gerçek tulumbayý tatmak için en doðru adres burasý.Mutlaka tavsiye ederim.;4;2016-11-10T12:36:50Z;Tulumba Derya'sý...;junior1907;Özellikle turistler uðrayýp bu tadý tatsýnlar! Çünkü Ýstanbul da bir çok tatlýcý dükkanlarýnda vitrinlerde görebilirsiniz fakat hakiki tulumba tatlýsýný ancak burada tadabilirsiniz. Ýstanbul dýþýnda bu tadý bu lezzet ile bulmanýz nerde ise imkansýz! Ahududu suyu da muhteþemdir!;5;2016-08-28T13:15:52Z;Turist misafirler! Muhakkak TADIN!;muharremgurbuz;Balkan Tulumba tatlýsý bir efsanedir ve bunu maalesef günümüzde iyi yapar yerlerin sayýsý çok az.. Bunlardan biri de burasý. Yabancý turistlerden tatlý sevenlerin , deðiþik ve gerçek bir tatlý tatmak istiyorlar ise Türkiye'de dahi Ýstanbul dýþýnda bulunmasý çok zor olan bu tatlýyý, yerinde, sýcak sýcak yapýlýrken yemek kadar anlatýlamaz bir zevk yoktur. Þiddetle tavsiyemdir .. Güvenin ((:;4;2016-08-10T04:11:09Z;Bence her Turistin arayýp tatmasý gereken yer;muharremgurbuz;;;;;;;;;;;2025-11-07T21:27:17.583058;3
1502;Hazal Ocakbasi;;Gulen Sok. No:25/A;Hamidiye, Kagithane;Ýstanbul;;Türkiye;;41,0931;28,9677;2951956;;;2683951;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d2683951-Reviews-Hazal_Ocakbasi-Istanbul.html?m=66827;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-07T21:27:21.330243;3
1503;Yesilova Restaurant;;Merkez Mah. Narcicegi Cad. No:3;Omerli, Cekmekoy;Ýstanbul;;Türkiye;;41,08008;28,96754;4357088;;;2674544;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d2674544-Reviews-Yesilova_Restaurant-Istanbul.html?m=66827;;;0;;;turkish;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-07T21:27:25.044520;3
1504;Hane Vadi;;Hamidiye Mah. Selvi Cad. Ihlas Sok. Çamlý Vadi Sitesi, Kaðýthane, Istanbul, Turkey;;Ýstanbul;;Türkiye;34408;41,101578;28,962238;;;http://hanevadi.com;33119159;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d33119159-Reviews-Hane_Vadi-Istanbul.html?m=66827;;;0;;;turkish;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-07T21:27:28.888260;3
1505;Ozbek Sofrasi;;Yesiltepe Mahallesi, 54/1. Sokak #28, Zeytinburnu;;Ýstanbul;;Türkiye;34010;40,99208;28,902155;+90 212 664 73 63;;;7905914;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d7905914-Reviews-Ozbek_Sofrasi-Istanbul.html?m=66827;4,5;https://www.tripadvisor.com.tr/img/cdsi/img2/ratings/traveler/4.5-66827-5.svg;21;Ýstanbul bölgesindeki 14.879 Yemek Mekanlarý arasýndan 1.874. sýrada;$;middle_eastern;https://media-cdn.tripadvisor.com/media/photo-s/0c/7b/87/69/photo5jpg.jpg;;https://media-cdn.tripadvisor.com/media/photo-s/07/a2/58/42/ozbek-sofrasi.jpg;Ashak (spinach ravioli);https://media-cdn.tripadvisor.com/media/photo-s/07/a2/58/4a/ozbek-sofrasi.jpg;The owner Devlet serving Uzbek rice;https://media-cdn.tripadvisor.com/media/photo-p/28/62/47/0f/shaxriddinjon.jpg;Shaxriddinjon;https://media-cdn.tripadvisor.com/media/photo-s/28/62/47/0e/shaxriddinjon.jpg;Shaxriddinjon;Afgan arkadaþlarla burda yemek yedik Afgan pilavý çok lezzetli mutlaka deneyin et yaðnisi tavuk þiþ ve et þiþi çok beðendik Afgan dondurmasý muhteþem Ama elemanlarý yetersiz Birde temizlik çok zayýf daha temiz olmasý gereken bir iþletme ;4;2019-10-12T15:53:44Z;LEZZET;orhnky0721;Tesadüfen geldik. Herkese tavsiye ediyoruz. Özbek pilavi, çorbalar vs. Fiyatlar çevreye göre gayet uygun. ;5;2019-07-02T10:37:21Z;Pilav harika;oemera2016;;;;;;;;;;;;;;;;2025-11-07T21:27:34.848546;3
1506;Bafra Pide Salonu;;Osmaniye Mah. Fabrikalar Cad. No: 2;Bakýrköy;Ýstanbul;;Türkiye;;40,99074;28,88034;+90 212 660 66 18;;;2678946;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d2678946-Reviews-Bafra_Pide_Salonu-Istanbul.html?m=66827;3,8;https://www.tripadvisor.com.tr/img/cdsi/img2/ratings/traveler/4.0-66827-5.svg;5;Ýstanbul bölgesindeki 14.879 Yemek Mekanlarý arasýndan 5.833. sýrada;;turkish;;;;;;;;;;;Mekan olarak nezih bir yer olmasa da çok samimi ve sýcak bir aile iþletmesi. Pidelerinin her çeþidi çok güzel. Tam bir Bafra yöresinin yerel tadýna ulaþabilmiþ. Tüm malzemeler kaliteli. Bulunduðu konumdan beklenmedik bir kalite yiyecekler. Biz 9 yýldýr hiç býkmadýk ve bir kere bile kötü bir ürünle karþýlaþmadýk.;4;2018-08-31T14:54:58Z;Kapalý Kýymalý Pidesi nefis;959duygun;Burada arada sýrada pide yemeðe giderim eskisi kadar güzel olmasa da kötüde deðil ancak pafra pidesini Ýstanbul da yiyebileceðiniz daha farklý mekanlarda mevcut;2;2016-11-15T08:07:30Z;Enfes pide;fatihtopal55;Ekstra bir özelliði yok bence bildiðimiz pide , fiyatlarý çok yüksek , Bafra pidesi özelliði göremedim ama lezzetli ...;3;2016-07-21T08:56:29Z;Normal pide iþte...;MineKiremitErik;Kýymalý kaþarlý üstüne yumurta - Ýþte dayanýlmaz lezzetin formülü. istanbulda en lezzetli pide yenilecek yer. Yazarken bile aðzým sulandý.;5;2013-05-13T07:11:23Z;pidenin kralý;gorki222;;;;;;2025-11-07T21:27:40.719875;3
1507;Nur Börek;;Hamidiye Mah. Girne Cad. No: 1;Kaðýthane;Ýstanbul;;Türkiye;;41,09373;28,96911;+90 212 321 93 14;;;12803571;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d12803571-Reviews-Nur_Borek-Istanbul.html?m=66827;3,3;https://www.tripadvisor.com.tr/img/cdsi/img2/ratings/traveler/3.5-66827-5.svg;3;Ýstanbul bölgesindeki 14.879 Yemek Mekanlarý arasýndan 8.370. sýrada;;turkish;;;;;;;;;;;Pudra þekerine para istiyorlar daha ne olsun  yazýklar olsun 6 TL ye pogca börek satýp  1 TL de de þekere istiyolar;1;2023-03-04T02:52:47Z;Pudra sekeri;291kemalk;Poðaçalarýný ve diðer ürünlerini bilmem ama benim çocuklar ve haným su böreðine hayranlar. Biraz pahalý bulunduðu semte göre ama su böreðine laf yok. ;4;2017-09-11T15:49:58Z;Su böreði ;Selcuktun;Karýþýk suböreði lezzet olarak çok iyi. Fiyat olarak makul. Tavsiye edilir. Sabah kahvaltýsýnda özellikle tavsiye edilir. Sevgiyle kalýn.;5;2017-09-04T10:28:22Z;Su böreði;usberk;;;;;;;;;;;2025-11-07T21:27:45.724054;3
1508;Fetih cafe;;10. Yýl Cd. No:4;Kazlýçeþme Mahallesi;Ýstanbul;;Türkiye;34070;40,99302;28,920605;+90 531 855 67 27;;http://www.fetihcafe.com;17479735;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d17479735-Reviews-Fetih_cafe-Istanbul.html?m=66827;4,5;https://www.tripadvisor.com.tr/img/cdsi/img2/ratings/traveler/4.5-66827-5.svg;2;Ýstanbul bölgesindeki 14.879 Yemek Mekanlarý arasýndan 5.870. sýrada;$;fast_food, turkish, street_food, hawaiian;https://media-cdn.tripadvisor.com/media/photo-s/18/2a/3b/56/huzur.jpg;HUZUR;https://media-cdn.tripadvisor.com/media/photo-p/17/96/c4/a4/getlstd-property-photo.jpg;getlstd_property_photo;https://media-cdn.tripadvisor.com/media/photo-s/18/2a/3b/f5/aile-bahcesi.jpg;AÝLE BAHÇESÝ;;;;;lezzetli çay yapan açýk ve kapalý havada nargile servis yapabilen, ayrýca maç yayýný yapan sakin bir mekan;4;2019-10-22T10:33:03Z;nargile kafe;muratcucu85;Muhteþem sessizlik Ýstanbulun sayýlý aile mekanlarýndan Aile ile gelinebilecek ve nargile baðýmlýsý iseniz tam adresi.;5;2019-07-03T05:31:41Z;Huzurun Adresi;603sinan_;;;;;;;;;;;;;;;;2025-11-07T21:27:49.609752;3
1509;Elibol Lokantasý;;Telsiz Mah. 58. Bulvar Cad. 58/4 Sok. No:4/A Zeytinburnu;Telsiz;Ýstanbul;;Türkiye;;40,99245;28,90385;5104076;;;3371408;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d3371408-Reviews-Elibol_Lokantasi-Istanbul.html?m=66827;;;0;;;turkish;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-07T21:27:53.650479;3
1510;Barcelos;;Osmaniye Mahallesi, Çobançeþme Koþuyolu Bulvarý No: 3;Bakýrköy, Marmara Forum AVM;Ýstanbul;;Türkiye;34146;40,99451;28,88643;+90 212 466 63 50;;http://www.barcelosturkiye.com/;11808155;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d11808155-Reviews-Barcelos-Istanbul.html?m=66827;3,8;https://www.tripadvisor.com.tr/img/cdsi/img2/ratings/traveler/4.0-66827-5.svg;4;Ýstanbul bölgesindeki 14.879 Yemek Mekanlarý arasýndan 5.015. sýrada;;;https://media-cdn.tripadvisor.com/media/photo-s/0d/af/f9/14/restaurant-ici.jpg;restaurant içi;https://media-cdn.tripadvisor.com/media/photo-s/0d/af/fa/71/giris.jpg;giriþ;https://media-cdn.tripadvisor.com/media/photo-s/0d/af/fa/0b/servis-kapisi.jpg;servis kapýsý;https://media-cdn.tripadvisor.com/media/photo-s/0d/af/f9/a5/restaurant-ici.jpg;restaurant içi;https://media-cdn.tripadvisor.com/media/photo-s/0d/af/f9/6c/avm-ye-acilan-kapi.jpg;avm ye açýlan kapý;Ben böyle bir acý tat görmedim. Mutlaka denenmesi gerekiyor. 3 kademeli acý sos mevcut.Az acýdan çok acýya doðru. Ayrýca safranlý pilavlarý güzel. Tavuk kebap yedik bayaðý baþarýlý.Ýçecekler soðuk. Personel biraz daha hijyenik olabilir,fakat ilgili davranýyorlar.;4;2017-02-10T15:20:56Z;Acý biber;seco054;"Personel iyi ama yemekler doyurucu degil
Durum kesinlikle yemeyin doymazsiniz. Porsiyonlar baya bi kucuk.";1;2017-01-08T11:26:59Z;Personel iyi ;952eraye;"Ýngilteredeki ve Portekizdeki tavuk restaurant larýndan aþaðýya kalmayan...
Türkiye de BARCELOS 
harika yemekler ve bilgili tecrübeli servis elemanlarý ve güler yüzlü müdür.
Daha ne olsun...";5;2016-11-09T10:06:17Z;TAVUK YEMEK ÝÇÝN HARÝKA MEKAN :BARCELOS;sbirdal24;;;;;;;;;;;2025-11-07T21:27:57.488577;3
1511;Pideciniz;;Yenidoðan Mah. 50. Sok. No:35/B ;Telsiz, Zeytinburnu;Ýstanbul;;Türkiye;;40,98959;28,90467;6643446;;;3575941;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d3575941-Reviews-Pideciniz-Istanbul.html?m=66827;;;0;;;turkish;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-07T21:28:01.152516;3
1512;Zeytuni Kebap;;58. Bulvar Cad. No:130 Zeytinburnu Merkez, Zeytinburnu;;Ýstanbul;;Türkiye;;40,98859;28,90421;5103383;;;3445162;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d3445162-Reviews-Zeytuni_Kebap-Istanbul.html?m=66827;3;https://www.tripadvisor.com.tr/img/cdsi/img2/ratings/traveler/3.0-66827-5.svg;1;Ýstanbul bölgesindeki 14.879 Yemek Mekanlarý arasýndan 7.976. sýrada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-07T21:28:05.354936;3
1513;Papa John's Pizza;;Bakirkoy / Istanbul Umraniye Sok. B Blok No:6 Bakirköy/I?Stanbul;;Ýstanbul;;Türkiye;34146;40,9911;28,88157;+90 444 7 579;;http://www.papajohns.com.tr/subeler/bakirkoy-2/;23744496;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d23744496-Reviews-Papa_John_s_Pizza-Istanbul.html?m=66827;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-07T21:28:09.997239;3
